entry_time,exit_time,entry_price,exit_price,direction,pips,net_pips,cost_pips,net_profit,lot_size,candles_held,exit_reason,rule_id
2019-09-03 16:20:00,2019-09-03 16:35:00,1545.463,1543.963,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,4
2019-09-03 22:00:00,2019-09-03 22:30:00,1547.073,1545.573,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2019-09-03 23:15:00,2019-09-04 00:15:00,1548.113,1549.0,BUY,88.7,84.7,4.0,59.29,0.07,12,TIME_EXIT,2
2019-09-04 10:05:00,2019-09-04 10:15:00,1538.453,1536.953,BUY,-150.0,-154.0,4.0,-107.8,0.07,2,STOP_LOSS,2
2019-09-04 11:00:00,2019-09-04 11:25:00,1536.633,1535.133,BUY,-150.0,-154.0,4.0,-107.8,0.07,5,STOP_LOSS,2
2019-09-04 17:05:00,2019-09-04 18:05:00,1547.353,1555.44,BUY,808.7,804.7,4.0,563.29,0.07,12,TIME_EXIT,2
2019-09-04 18:20:00,2019-09-04 19:20:00,1553.123,1552.7,BUY,-42.3,-46.3,4.0,-32.41,0.07,12,TIME_EXIT,2
2019-09-04 20:00:00,2019-09-04 20:35:00,1555.033,1553.533,BUY,-150.0,-154.0,4.0,-107.8,0.07,7,STOP_LOSS,2
2019-09-04 22:05:00,2019-09-04 23:05:00,1551.693,1552.93,BUY,123.7,119.7,4.0,83.79,0.07,12,TIME_EXIT,2
2019-09-04 23:35:00,2019-09-05 00:05:00,1551.883,1550.383,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2019-09-05 06:05:00,2019-09-05 07:05:00,1544.733,1549.57,BUY,483.7,479.7,4.0,335.79,0.07,12,TIME_EXIT,2
2019-09-05 16:05:00,2019-09-05 16:55:00,1517.403,1515.903,BUY,-150.0,-154.0,4.0,-107.8,0.07,10,STOP_LOSS,1
2019-09-05 17:05:00,2019-09-05 18:05:00,1518.103,1520.0,BUY,189.7,185.7,4.0,129.99,0.07,12,TIME_EXIT,1
2019-09-05 19:50:00,2019-09-05 20:50:00,1517.283,1519.06,BUY,177.7,173.7,4.0,121.59,0.07,12,TIME_EXIT,2
2019-09-05 22:00:00,2019-09-05 23:00:00,1517.513,1518.83,BUY,131.7,127.7,4.0,89.39,0.07,12,TIME_EXIT,2
2019-09-05 23:10:00,2019-09-06 00:10:00,1518.623,1519.99,BUY,136.7,132.7,4.0,92.89,0.07,12,TIME_EXIT,2
2019-09-06 00:20:00,2019-09-06 00:35:00,1520.053,1518.553,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,2
2019-09-06 00:45:00,2019-09-06 00:50:00,1519.453,1517.953,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-09-06 01:00:00,2019-09-06 01:55:00,1517.603,1516.103,BUY,-150.0,-154.0,4.0,-107.8,0.07,11,STOP_LOSS,2
2019-09-06 02:05:00,2019-09-06 03:00:00,1516.003,1514.503,BUY,-150.0,-154.0,4.0,-107.8,0.07,11,STOP_LOSS,2
2019-09-06 03:10:00,2019-09-06 04:10:00,1513.373,1515.41,BUY,203.7,199.7,4.0,139.79,0.07,12,TIME_EXIT,2
2019-09-06 04:35:00,2019-09-06 05:35:00,1517.533,1516.98,BUY,-55.3,-59.3,4.0,-41.51,0.07,12,TIME_EXIT,2
2019-09-06 05:45:00,2019-09-06 06:10:00,1518.003,1516.503,BUY,-150.0,-154.0,4.0,-107.8,0.07,5,STOP_LOSS,2
2019-09-06 06:20:00,2019-09-06 06:30:00,1515.643,1514.143,BUY,-150.0,-154.0,4.0,-107.8,0.07,2,STOP_LOSS,2
2019-09-06 06:40:00,2019-09-06 06:45:00,1512.523,1509.89,BUY,-263.3,-267.3,4.0,-187.11,0.07,1,STOP_LOSS_GAP,2
2019-09-06 06:55:00,2019-09-06 07:55:00,1506.123,1509.72,BUY,359.7,355.7,4.0,248.99,0.07,12,TIME_EXIT,2
2019-09-06 09:10:00,2019-09-06 09:15:00,1506.883,1505.383,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-09-06 09:25:00,2019-09-06 09:30:00,1506.703,1505.203,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-09-06 09:40:00,2019-09-06 10:40:00,1504.043,1508.02,BUY,397.7,393.7,4.0,275.59,0.07,12,TIME_EXIT,2
2019-09-06 11:05:00,2019-09-06 11:30:00,1506.383,1504.883,BUY,-150.0,-154.0,4.0,-107.8,0.07,5,STOP_LOSS,2
2019-09-06 12:05:00,2019-09-06 12:10:00,1505.763,1504.263,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-09-06 12:20:00,2019-09-06 13:20:00,1504.323,1524.48,BUY,2015.7,2011.7,4.0,1408.19,0.07,12,TIME_EXIT,2
2019-09-06 16:40:00,2019-09-06 16:45:00,1522.383,1520.52,BUY,-186.3,-190.3,4.0,-133.21,0.07,1,STOP_LOSS_GAP,2
2019-09-06 16:55:00,2019-09-06 17:00:00,1518.263,1516.763,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-09-06 17:10:00,2019-09-06 17:15:00,1514.093,1512.48,BUY,-161.3,-165.3,4.0,-115.71,0.07,1,STOP_LOSS_GAP,2
2019-09-06 17:25:00,2019-09-06 18:25:00,1505.453,1508.55,BUY,309.7,305.7,4.0,213.99,0.07,12,TIME_EXIT,2
2019-09-06 18:45:00,2019-09-06 19:00:00,1508.303,1506.803,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,1
2019-09-06 19:10:00,2019-09-06 19:25:00,1506.243,1504.743,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,1
2019-09-06 19:35:00,2019-09-06 20:35:00,1505.353,1506.86,BUY,150.7,146.7,4.0,102.69,0.07,12,TIME_EXIT,1
2019-09-12 12:45:00,2019-09-12 12:50:00,1521.113,1519.613,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,4
2019-09-12 13:00:00,2019-09-12 13:25:00,1516.183,1514.683,BUY,-150.0,-154.0,4.0,-107.8,0.07,5,STOP_LOSS,4
2019-09-12 13:35:00,2019-09-12 13:40:00,1514.373,1512.58,BUY,-179.3,-183.3,4.0,-128.31,0.07,1,STOP_LOSS_GAP,1
2019-09-12 13:50:00,2019-09-12 14:05:00,1516.483,1514.983,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,4
2019-09-12 14:15:00,2019-09-12 14:20:00,1509.313,1507.813,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,1
2019-09-12 14:30:00,2019-09-12 15:30:00,1505.823,1506.3,BUY,47.7,43.7,4.0,30.59,0.07,12,TIME_EXIT,1
2019-09-12 16:05:00,2019-09-12 16:10:00,1504.013,1502.48,BUY,-153.3,-157.3,4.0,-110.11,0.07,1,STOP_LOSS_GAP,1
2019-09-12 16:20:00,2019-09-12 16:25:00,1502.433,1500.933,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,1
2019-09-12 16:35:00,2019-09-12 16:45:00,1499.403,1497.903,BUY,-150.0,-154.0,4.0,-107.8,0.07,2,STOP_LOSS,1
2019-09-12 16:55:00,2019-09-12 17:55:00,1497.963,1498.49,BUY,52.7,48.7,4.0,34.09,0.07,12,TIME_EXIT,1
2019-09-18 18:50:00,2019-09-18 19:50:00,1487.413,1494.3,BUY,688.7,684.7,4.0,479.29,0.07,12,TIME_EXIT,1
2019-09-18 20:00:00,2019-09-18 22:00:00,1492.303,1493.06,BUY,75.7,71.7,4.0,50.19,0.07,12,TIME_EXIT,1
2019-09-18 22:10:00,2019-09-18 23:10:00,1493.213,1492.12,BUY,-109.3,-113.3,4.0,-79.31,0.07,12,TIME_EXIT,1
2019-09-25 15:55:00,2019-09-25 16:00:00,1511.943,1508.44,BUY,-350.3,-354.3,4.0,-248.01,0.07,1,STOP_LOSS_GAP,3
2019-09-25 16:10:00,2019-09-25 17:10:00,1501.743,1505.07,BUY,332.7,328.7,4.0,230.09,0.07,12,TIME_EXIT,3
2019-09-25 17:20:00,2019-09-25 17:35:00,1506.303,1504.803,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,3
2019-09-25 17:45:00,2019-09-25 18:35:00,1504.983,1503.483,BUY,-150.0,-154.0,4.0,-107.8,0.07,10,STOP_LOSS,3
2019-09-25 18:45:00,2019-09-25 19:45:00,1502.833,1504.46,BUY,162.7,158.7,4.0,111.09,0.07,12,TIME_EXIT,3
2019-09-30 16:00:00,2019-09-30 17:00:00,1468.363,1469.9,BUY,153.7,149.7,4.0,104.79,0.07,12,TIME_EXIT,3
2019-09-30 17:10:00,2019-09-30 17:20:00,1469.003,1467.503,BUY,-150.0,-154.0,4.0,-107.8,0.07,2,STOP_LOSS,3
2019-09-30 17:30:00,2019-09-30 17:35:00,1467.333,1465.833,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,3
2019-09-30 17:45:00,2019-09-30 18:45:00,1467.663,1473.04,BUY,537.7,533.7,4.0,373.59,0.07,12,TIME_EXIT,3
2019-10-01 00:05:00,2019-10-01 00:35:00,1473.963,1472.463,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2019-10-01 00:45:00,2019-10-01 00:50:00,1472.073,1470.573,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-10-01 01:00:00,2019-10-01 01:20:00,1471.173,1469.673,BUY,-150.0,-154.0,4.0,-107.8,0.07,4,STOP_LOSS,2
2019-10-01 01:30:00,2019-10-01 01:55:00,1470.373,1468.873,BUY,-150.0,-154.0,4.0,-107.8,0.07,5,STOP_LOSS,2
2019-10-01 02:05:00,2019-10-01 02:30:00,1468.683,1467.183,BUY,-150.0,-154.0,4.0,-107.8,0.07,5,STOP_LOSS,2
2019-10-01 02:50:00,2019-10-01 03:50:00,1467.663,1466.163,BUY,-150.0,-154.0,4.0,-107.8,0.07,12,STOP_LOSS,2
2019-10-01 04:00:00,2019-10-01 05:00:00,1463.483,1466.52,BUY,303.7,299.7,4.0,209.79,0.07,12,TIME_EXIT,2
2019-10-01 05:50:00,2019-10-01 06:50:00,1462.333,1463.13,BUY,79.7,75.7,4.0,52.99,0.07,12,TIME_EXIT,2
2019-10-01 07:05:00,2019-10-01 07:10:00,1464.293,1462.793,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-10-01 07:20:00,2019-10-01 07:30:00,1462.433,1460.933,BUY,-150.0,-154.0,4.0,-107.8,0.07,2,STOP_LOSS,2
2019-10-01 07:55:00,2019-10-01 08:05:00,1461.003,1459.503,BUY,-150.0,-154.0,4.0,-107.8,0.07,2,STOP_LOSS,2
2019-10-01 08:15:00,2019-10-01 09:15:00,1459.263,1464.1,BUY,483.7,479.7,4.0,335.79,0.07,12,TIME_EXIT,2
2019-10-01 09:35:00,2019-10-01 10:35:00,1466.073,1468.96,BUY,288.7,284.7,4.0,199.29,0.07,12,TIME_EXIT,2
2019-10-01 10:55:00,2019-10-01 11:40:00,1468.813,1467.313,BUY,-150.0,-154.0,4.0,-107.8,0.07,9,STOP_LOSS,2
2019-10-01 12:05:00,2019-10-01 12:20:00,1467.913,1466.413,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,2
2019-10-01 12:30:00,2019-10-01 12:35:00,1465.813,1463.63,BUY,-218.3,-222.3,4.0,-155.61,0.07,1,STOP_LOSS_GAP,2
2019-10-01 12:45:00,2019-10-01 13:45:00,1463.093,1463.73,BUY,63.7,59.7,4.0,41.79,0.07,12,TIME_EXIT,2
2019-10-01 14:05:00,2019-10-01 15:05:00,1474.383,1482.1,BUY,771.7,767.7,4.0,537.39,0.07,12,TIME_EXIT,2
2019-10-01 18:05:00,2019-10-01 18:10:00,1481.643,1480.143,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-10-01 19:00:00,2019-10-01 20:00:00,1479.533,1480.26,BUY,72.7,68.7,4.0,48.09,0.07,12,TIME_EXIT,2
2019-10-01 22:00:00,2019-10-01 23:00:00,1478.963,1478.72,BUY,-24.3,-28.3,4.0,-19.81,0.07,12,TIME_EXIT,2
2019-10-01 23:45:00,2019-10-02 00:45:00,1480.643,1481.05,BUY,40.7,36.7,4.0,25.69,0.07,12,TIME_EXIT,2
2019-10-02 06:05:00,2019-10-02 06:20:00,1476.163,1474.663,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,2
2019-10-02 06:30:00,2019-10-02 07:30:00,1475.893,1482.33,BUY,643.7,639.7,4.0,447.79,0.07,12,TIME_EXIT,2
2019-10-02 07:40:00,2019-10-02 08:10:00,1482.213,1480.713,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2019-10-02 08:45:00,2019-10-02 09:15:00,1482.833,1481.333,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2019-10-02 09:25:00,2019-10-02 10:25:00,1483.133,1483.66,BUY,52.7,48.7,4.0,34.09,0.07,12,TIME_EXIT,2
2019-10-02 10:35:00,2019-10-02 11:35:00,1482.843,1485.34,BUY,249.7,245.7,4.0,171.99,0.07,12,TIME_EXIT,2
2019-10-02 12:15:00,2019-10-02 12:20:00,1486.433,1484.933,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-10-02 12:40:00,2019-10-02 13:40:00,1488.833,1495.55,BUY,671.7,667.7,4.0,467.39,0.07,12,TIME_EXIT,2
2019-10-02 13:50:00,2019-10-02 14:00:00,1495.323,1493.823,BUY,-150.0,-154.0,4.0,-107.8,0.07,2,STOP_LOSS,2
2019-10-02 14:10:00,2019-10-02 14:15:00,1492.593,1491.093,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-10-02 15:35:00,2019-10-02 15:40:00,1502.473,1500.973,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-10-02 17:00:00,2019-10-02 17:05:00,1502.163,1500.663,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-10-02 17:15:00,2019-10-02 18:15:00,1501.163,1501.24,BUY,7.7,3.7,4.0,2.59,0.07,12,TIME_EXIT,2
2019-10-02 18:25:00,2019-10-02 18:45:00,1500.813,1499.313,BUY,-150.0,-154.0,4.0,-107.8,0.07,4,STOP_LOSS,2
2019-10-02 18:55:00,2019-10-02 19:00:00,1499.783,1498.283,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-10-02 19:15:00,2019-10-02 20:15:00,1498.623,1500.86,BUY,223.7,219.7,4.0,153.79,0.07,12,TIME_EXIT,2
2019-10-03 08:20:00,2019-10-03 09:20:00,1498.433,1502.7,BUY,426.7,422.7,4.0,295.89,0.07,12,TIME_EXIT,2
2019-10-03 09:35:00,2019-10-03 09:40:00,1504.003,1501.9,BUY,-210.3,-214.3,4.0,-150.01,0.07,1,STOP_LOSS_GAP,2
2019-10-03 10:05:00,2019-10-03 11:05:00,1499.833,1503.0,BUY,316.7,312.7,4.0,218.89,0.07,12,TIME_EXIT,2
2019-10-03 11:40:00,2019-10-03 11:45:00,1505.143,1503.52,BUY,-162.3,-166.3,4.0,-116.41,0.07,1,STOP_LOSS_GAP,2
2019-10-03 11:55:00,2019-10-03 12:00:00,1504.953,1503.453,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-10-03 12:10:00,2019-10-03 12:15:00,1501.963,1500.463,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-10-03 12:25:00,2019-10-03 12:30:00,1501.753,1500.253,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-10-03 12:40:00,2019-10-03 13:20:00,1500.813,1499.313,BUY,-150.0,-154.0,4.0,-107.8,0.07,8,STOP_LOSS,2
2019-10-03 13:35:00,2019-10-03 14:35:00,1500.343,1508.99,BUY,864.7,860.7,4.0,602.49,0.07,12,TIME_EXIT,2
2019-10-03 14:55:00,2019-10-03 15:00:00,1515.923,1513.85,BUY,-207.3,-211.3,4.0,-147.91,0.07,1,STOP_LOSS_GAP,2
2019-10-03 15:10:00,2019-10-03 15:15:00,1510.443,1508.943,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,1
2019-10-03 15:25:00,2019-10-03 16:25:00,1508.553,1508.0,BUY,-55.3,-59.3,4.0,-41.51,0.07,12,TIME_EXIT,1
2019-10-03 16:35:00,2019-10-03 16:40:00,1508.043,1506.543,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,1
2019-10-03 17:00:00,2019-10-03 17:20:00,1507.973,1506.473,BUY,-150.0,-154.0,4.0,-107.8,0.07,4,STOP_LOSS,2
2019-10-03 17:30:00,2019-10-03 17:40:00,1508.303,1506.803,BUY,-150.0,-154.0,4.0,-107.8,0.07,2,STOP_LOSS,2
2019-10-03 17:50:00,2019-10-03 18:50:00,1506.363,1507.48,BUY,111.7,107.7,4.0,75.39,0.07,12,TIME_EXIT,2
2019-10-03 22:05:00,2019-10-03 23:05:00,1506.483,1507.6,BUY,111.7,107.7,4.0,75.39,0.07,12,TIME_EXIT,2
2019-10-03 23:15:00,2019-10-04 00:15:00,1506.593,1507.44,BUY,84.7,80.7,4.0,56.49,0.07,12,TIME_EXIT,2
2019-10-04 00:25:00,2019-10-04 01:25:00,1508.263,1508.02,BUY,-24.3,-28.3,4.0,-19.81,0.07,12,TIME_EXIT,2
2019-10-04 01:35:00,2019-10-04 02:35:00,1508.633,1508.7,BUY,6.7,2.7,4.0,1.89,0.07,12,TIME_EXIT,2
2019-10-04 03:00:00,2019-10-04 04:00:00,1510.023,1509.69,BUY,-33.3,-37.3,4.0,-26.11,0.07,12,TIME_EXIT,2
2019-10-04 04:10:00,2019-10-04 04:55:00,1509.353,1507.853,BUY,-150.0,-154.0,4.0,-107.8,0.07,9,STOP_LOSS,2
2019-10-04 05:05:00,2019-10-04 06:05:00,1507.653,1507.67,BUY,1.7,-2.3,4.0,-1.61,0.07,12,TIME_EXIT,2
2019-10-04 06:15:00,2019-10-04 06:20:00,1509.383,1507.883,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-10-04 06:30:00,2019-10-04 07:30:00,1507.643,1508.89,BUY,124.7,120.7,4.0,84.49,0.07,12,TIME_EXIT,2
2019-10-04 07:40:00,2019-10-04 08:40:00,1509.023,1509.1,BUY,7.7,3.7,4.0,2.59,0.07,12,TIME_EXIT,2
2019-10-04 09:05:00,2019-10-04 10:05:00,1509.523,1508.9,BUY,-62.3,-66.3,4.0,-46.41,0.07,12,TIME_EXIT,2
2019-10-04 10:35:00,2019-10-04 11:00:00,1509.623,1508.123,BUY,-150.0,-154.0,4.0,-107.8,0.07,5,STOP_LOSS,2
2019-10-04 11:10:00,2019-10-04 12:00:00,1509.013,1507.513,BUY,-150.0,-154.0,4.0,-107.8,0.07,10,STOP_LOSS,2
2019-10-04 14:05:00,2019-10-04 15:05:00,1500.703,1507.42,BUY,671.7,667.7,4.0,467.39,0.07,12,TIME_EXIT,2
2019-10-04 17:00:00,2019-10-04 17:25:00,1508.403,1506.903,BUY,-150.0,-154.0,4.0,-107.8,0.07,5,STOP_LOSS,2
2019-10-04 17:40:00,2019-10-04 17:50:00,1507.823,1506.323,BUY,-150.0,-154.0,4.0,-107.8,0.07,2,STOP_LOSS,2
2019-10-04 18:00:00,2019-10-04 18:05:00,1504.783,1503.283,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-10-04 18:15:00,2019-10-04 19:15:00,1503.653,1504.87,BUY,121.7,117.7,4.0,82.39,0.07,12,TIME_EXIT,2
2019-10-04 19:45:00,2019-10-04 20:20:00,1505.573,1504.073,BUY,-150.0,-154.0,4.0,-107.8,0.07,7,STOP_LOSS,2
2019-10-06 22:05:00,2019-10-06 22:45:00,1508.943,1507.443,BUY,-150.0,-154.0,4.0,-107.8,0.07,8,STOP_LOSS,2
2019-10-06 23:00:00,2019-10-07 00:00:00,1506.103,1508.01,BUY,190.7,186.7,4.0,130.69,0.07,12,TIME_EXIT,2
2019-10-11 12:05:00,2019-10-11 12:15:00,1484.023,1482.523,BUY,-150.0,-154.0,4.0,-107.8,0.07,2,STOP_LOSS,1
2019-10-11 12:25:00,2019-10-11 12:30:00,1485.633,1484.133,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,1
2019-10-11 12:40:00,2019-10-11 12:55:00,1484.873,1483.373,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,1
2019-11-01 00:05:00,2019-11-01 01:05:00,1512.063,1512.65,BUY,58.7,54.7,4.0,38.29,0.07,12,TIME_EXIT,2
2019-11-01 06:05:00,2019-11-01 07:05:00,1510.093,1509.76,BUY,-33.3,-37.3,4.0,-26.11,0.07,12,TIME_EXIT,2
2019-11-01 07:15:00,2019-11-01 08:15:00,1510.633,1513.51,BUY,287.7,283.7,4.0,198.59,0.07,12,TIME_EXIT,2
2019-11-01 08:25:00,2019-11-01 08:55:00,1514.373,1512.873,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2019-11-01 09:05:00,2019-11-01 10:05:00,1512.413,1511.36,BUY,-105.3,-109.3,4.0,-76.51,0.07,12,TIME_EXIT,2
2019-11-01 10:35:00,2019-11-01 11:35:00,1510.313,1510.1,BUY,-21.3,-25.3,4.0,-17.71,0.07,12,TIME_EXIT,2
2019-11-01 11:45:00,2019-11-01 12:30:00,1510.053,1508.553,BUY,-150.0,-154.0,4.0,-107.8,0.07,9,STOP_LOSS,2
2019-11-01 13:05:00,2019-11-01 14:05:00,1508.103,1511.78,BUY,367.7,363.7,4.0,254.59,0.07,12,TIME_EXIT,2
2019-11-01 14:25:00,2019-11-01 14:30:00,1513.463,1511.963,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-11-01 14:45:00,2019-11-01 14:50:00,1510.183,1508.683,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,2
2019-11-01 15:00:00,2019-11-01 16:00:00,1508.933,1510.98,BUY,204.7,200.7,4.0,140.49,0.07,12,TIME_EXIT,2
2019-11-01 16:10:00,2019-11-01 16:25:00,1511.233,1509.733,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,2
2019-11-01 16:35:00,2019-11-01 17:15:00,1510.363,1508.863,BUY,-150.0,-154.0,4.0,-107.8,0.07,8,STOP_LOSS,2
2019-11-01 17:25:00,2019-11-01 18:25:00,1508.543,1508.88,BUY,33.7,29.7,4.0,20.79,0.07,12,TIME_EXIT,2
2019-11-01 19:10:00,2019-11-01 20:10:00,1509.403,1512.92,BUY,351.7,347.7,4.0,243.39,0.07,12,TIME_EXIT,2
2019-11-03 23:05:00,2019-11-04 00:05:00,1512.983,1512.7,BUY,-28.3,-32.3,4.0,-22.61,0.07,12,TIME_EXIT,2
2019-11-04 00:25:00,2019-11-04 00:55:00,1513.033,1511.533,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2019-11-04 01:05:00,2019-11-04 02:05:00,1511.503,1513.01,BUY,150.7,146.7,4.0,102.69,0.07,12,TIME_EXIT,2
2019-11-04 02:55:00,2019-11-04 03:55:00,1513.243,1512.21,BUY,-103.3,-107.3,4.0,-75.11,0.07,12,TIME_EXIT,2
2019-11-04 05:05:00,2019-11-04 06:05:00,1511.683,1512.12,BUY,43.7,39.7,4.0,27.79,0.07,12,TIME_EXIT,2
2019-11-05 20:00:00,2019-11-05 21:00:00,1483.723,1484.92,BUY,119.7,115.7,4.0,80.99,0.07,12,TIME_EXIT,2
2019-11-05 23:05:00,2019-11-06 00:05:00,1483.823,1484.63,BUY,80.7,76.7,4.0,53.69,0.07,12,TIME_EXIT,2
2019-11-06 00:15:00,2019-11-06 01:15:00,1484.543,1486.8,BUY,225.7,221.7,4.0,155.19,0.07,12,TIME_EXIT,2
2019-11-06 01:25:00,2019-11-06 01:40:00,1487.173,1485.673,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,2
2019-11-06 01:50:00,2019-11-06 02:50:00,1486.163,1486.35,BUY,18.7,14.7,4.0,10.29,0.07,12,TIME_EXIT,2
2019-11-06 03:30:00,2019-11-06 04:30:00,1487.223,1486.4,BUY,-82.3,-86.3,4.0,-60.41,0.07,12,TIME_EXIT,2
2019-11-06 05:05:00,2019-11-06 05:40:00,1485.523,1484.023,BUY,-150.0,-154.0,4.0,-107.8,0.07,7,STOP_LOSS,2
2019-11-06 05:50:00,2019-11-06 06:50:00,1484.343,1486.18,BUY,183.7,179.7,4.0,125.79,0.07,12,TIME_EXIT,2
2019-11-06 07:05:00,2019-11-06 08:05:00,1485.783,1484.98,BUY,-80.3,-84.3,4.0,-59.01,0.07,12,TIME_EXIT,2
2019-11-06 08:15:00,2019-11-06 09:15:00,1484.313,1486.6,BUY,228.7,224.7,4.0,157.29,0.07,12,TIME_EXIT,2
2019-11-06 09:40:00,2019-11-06 10:40:00,1487.563,1487.09,BUY,-47.3,-51.3,4.0,-35.91,0.07,12,TIME_EXIT,2
2019-11-06 10:50:00,2019-11-06 11:20:00,1486.863,1485.363,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2019-11-06 11:30:00,2019-11-06 12:05:00,1485.483,1483.983,BUY,-150.0,-154.0,4.0,-107.8,0.07,7,STOP_LOSS,2
2019-11-06 12:15:00,2019-11-06 13:15:00,1483.603,1485.77,BUY,216.7,212.7,4.0,148.89,0.07,12,TIME_EXIT,2
2019-11-06 13:25:00,2019-11-06 14:25:00,1485.813,1487.43,BUY,161.7,157.7,4.0,110.39,0.07,12,TIME_EXIT,2
2019-11-06 14:50:00,2019-11-06 15:00:00,1488.403,1486.903,BUY,-150.0,-154.0,4.0,-107.8,0.07,2,STOP_LOSS,2
2019-11-06 15:35:00,2019-11-06 16:35:00,1487.563,1488.38,BUY,81.7,77.7,4.0,54.39,0.07,12,TIME_EXIT,2
2019-11-06 16:45:00,2019-11-06 17:45:00,1490.023,1490.12,BUY,9.7,5.7,4.0,3.99,0.07,12,TIME_EXIT,2
2019-11-06 18:05:00,2019-11-06 19:05:00,1491.253,1490.97,BUY,-28.3,-32.3,4.0,-22.61,0.07,12,TIME_EXIT,2
2019-11-06 19:25:00,2019-11-06 20:25:00,1491.663,1491.48,BUY,-18.3,-22.3,4.0,-15.61,0.07,12,TIME_EXIT,2
2019-11-06 20:55:00,2019-11-06 21:55:00,1491.163,1490.56,BUY,-60.3,-64.3,4.0,-45.01,0.07,12,TIME_EXIT,2
2019-11-06 23:05:00,2019-11-07 00:05:00,1490.133,1490.37,BUY,23.7,19.7,4.0,13.79,0.07,12,TIME_EXIT,2
2019-11-07 16:25:00,2019-11-07 16:30:00,1467.583,1466.083,BUY,-150.0,-154.0,4.0,-107.8,0.07,1,STOP_LOSS,3
2019-11-07 16:40:00,2019-11-07 16:45:00,1464.083,1462.23,BUY,-185.3,-189.3,4.0,-132.51,0.07,1,STOP_LOSS_GAP,3
2019-11-07 16:55:00,2019-11-07 17:00:00,1464.373,1461.54,BUY,-283.3,-287.3,4.0,-201.11,0.07,1,STOP_LOSS_GAP,3
2019-11-07 17:10:00,2019-11-07 17:35:00,1465.333,1463.833,BUY,-150.0,-154.0,4.0,-107.8,0.07,5,STOP_LOSS,3
