open_time,close_time,Symbol,action,lots,SL,TP,entry_price,exit_price,pips,profit,Duration (DDHHMMSS),Change %,trade_id,M5_candle_idx,M5_candle_time,M15_candle_idx,M15_candle_time,H1_candle_idx,H1_candle_time,H4_candle_idx,H4_candle_time,D1_candle_idx,D1_candle_time
2021-06-01 09:39:00,2021-06-01 10:30:00,XAUUSD,Buy,0.2,1910.1,0.0,1906.31,1910.1,379.0,74.9,00:00:51:00,2.51,975,6800.0,2021-06-01 09:35:00,2277.0,2021-06-01 09:30:00,568.0,2021-06-01 09:00:00,146.0,2021-06-01 08:00:00,27.0,2021-06-01
2021-05-26 14:14:00,2021-05-26 14:37:00,XAUUSD,Buy,0.2,1905.2,0.0,1903.51,1905.2,169.0,32.9,00:00:23:00,1.11,976,5733.0,2021-05-26 14:10:00,1919.0,2021-05-26 14:00:00,479.0,2021-05-26 14:00:00,122.0,2021-05-26 12:00:00,22.0,2021-05-26
2021-05-19 14:05:00,2021-05-19 14:14:00,XAUUSD,Buy,0.19,1870.9,0.0,1865.71,1870.9,519.0,97.75,00:00:09:00,3.42,977,4299.0,2021-05-19 14:05:00,1439.0,2021-05-19 14:00:00,359.0,2021-05-19 14:00:00,91.0,2021-05-19 12:00:00,16.0,2021-05-19
2021-05-11 14:01:00,2021-05-11 14:08:00,XAUUSD,Buy,0.19,1827.5,0.0,1826.52,1827.5,98.0,17.76,00:00:07:00,0.63,978,2578.0,2021-05-11 14:00:00,863.0,2021-05-11 14:00:00,215.0,2021-05-11 14:00:00,54.0,2021-05-11 12:00:00,9.0,2021-05-11
2021-05-07 15:51:00,2021-05-07 16:24:00,XAUUSD,Buy,0.18,1834.5,0.0,1829.32,1834.5,518.0,92.43,00:00:33:00,3.37,979,2028.0,2021-05-07 15:50:00,678.0,2021-05-07 15:45:00,168.0,2021-05-07 15:00:00,41.0,2021-05-07 12:00:00,6.0,2021-05-07
2021-05-07 14:07:00,2021-05-07 14:09:00,XAUUSD,Buy,0.18,1829.18,0.0,1830.68,1829.18,-150.0,-27.81,00:00:02:00,-1.0,980,2007.0,2021-05-07 14:05:00,671.0,2021-05-07 14:00:00,167.0,2021-05-07 14:00:00,41.0,2021-05-07 12:00:00,6.0,2021-05-07
2021-04-23 15:06:00,2021-04-23 15:15:00,XAUUSD,Buy,0.18,1778.5,0.0,1777.52,1778.5,98.0,16.83,00:00:09:00,0.61,981,,,,,,,,,,
2021-04-19 12:39:00,2021-04-19 12:46:00,XAUUSD,Buy,0.19,1780.22,0.0,1781.72,1780.22,-150.0,-29.36,00:00:07:00,-1.05,982,,,,,,,,,,
2021-04-09 13:50:00,2021-04-09 14:00:00,XAUUSD,Buy,0.19,1737.2,0.0,1736.93,1737.2,27.0,4.27,00:00:10:00,0.15,983,,,,,,,,,,
2021-03-29 14:47:00,2021-03-29 14:49:00,XAUUSD,Buy,0.19,1709.47,0.0,1710.97,1709.47,-150.0,-29.36,00:00:02:00,-1.04,984,,,,,,,,,,
2021-03-19 10:38:00,2021-03-19 10:52:00,XAUUSD,Buy,0.19,1736.5,0.0,1736.23,1736.5,27.0,4.27,00:00:14:00,0.15,985,,,,,,,,,,
2021-03-18 07:32:00,2021-03-18 07:35:00,XAUUSD,Buy,0.19,1740.27,0.0,1741.77,1740.27,-150.0,-29.36,00:00:03:00,-1.04,986,,,,,,,,,,
2021-03-17 12:10:00,2021-03-17 12:24:00,XAUUSD,Buy,0.19,1730.2,0.0,1728.53,1730.2,167.0,30.87,00:00:14:00,1.1,987,,,,,,,,,,
2021-03-16 15:40:00,2021-03-16 15:48:00,XAUUSD,Buy,0.19,1727.03,0.0,1728.53,1727.03,-150.0,-29.36,00:00:08:00,-1.04,988,,,,,,,,,,
2021-03-12 03:18:00,2021-03-12 05:34:00,XAUUSD,Buy,0.19,1719.0,0.0,1717.33,1719.0,167.0,30.87,00:02:16:00,1.1,989,,,,,,,,,,
2021-03-08 07:39:00,2021-03-08 08:22:00,XAUUSD,Buy,0.18,1700.1,0.0,1698.38,1700.1,172.0,30.15,00:00:43:00,1.09,990,,,,,,,,,,
2021-02-26 16:23:00,2021-02-26 16:29:00,XAUUSD,Buy,0.18,1721.8,0.0,1720.13,1721.8,167.0,29.25,00:00:06:00,1.07,991,,,,,,,,,,
2021-02-25 15:10:00,2021-02-25 15:11:00,XAUUSD,Buy,0.18,1775.7,0.0,1774.72,1775.7,98.0,16.83,00:00:01:00,0.62,992,,,,,,,,,,
2021-02-18 14:51:00,2021-02-18 15:02:00,XAUUSD,Buy,0.18,1773.22,0.0,1774.72,1773.22,-150.0,-27.81,00:00:11:00,-1.01,993,,,,,,,,,,
2021-02-16 17:13:00,2021-02-16 18:16:00,XAUUSD,Buy,0.18,1798.8,0.0,1793.62,1798.8,518.0,92.43,00:01:03:00,3.47,994,,,,,,,,,,
2021-02-05 14:07:00,2021-02-05 14:15:00,XAUUSD,Buy,0.18,1798.8,0.0,1797.12,1798.8,168.0,29.43,00:00:08:00,1.12,995,,,,,,,,,,
2021-02-04 14:04:00,2021-02-04 14:07:00,XAUUSD,Buy,0.18,1799.08,0.0,1800.58,1799.08,-150.0,-27.81,00:00:03:00,-1.04,996,,,,,,,,,,
